Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_20572_78,2024_PHED_35575_7,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,20-Jan-2024 10:00 AM,19-Feb-2024 03:00 PM,20-Jan-2024 10:00 AM,17-Feb-2024 04:00 PM,NA ,NA ,20-Jan-2024 12:00 PM,17-Feb-2024 04:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,"CHIEF ENGINEER (PHE) WATER, ASSAM","HENGRABARI, GUWAHATI-36",PKG 07 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER JORHAT CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 07 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF JORHAT CIRCLE,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,JORHAT,785001.0,NA ,NA ,NA ,"O/O THE CHIEF ENGINEER (PHE) WATER, ASSAM",No ,No,12-Jul-2024,INR 1,365.0,Debarshi Mahanta,12-Jul-2024 02:45 PM,JORHAT_CIRCLE_Pkg-07_RFP-44_31.pdf (2854.00 KB),1.0,226350.0,NECCON POWER & INFRA LTD,INR,1.0,08-Feb-2024 02:55 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,Finance,Opening Summery,10-Jul-2024 01:33 PM,,BOQ Comparative Chart,Chief Engineer,Internal,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,226349.0,Jitu Gogoi,INR,1.0,20-Jan-2024 06:34 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,226336.0,RANA GOGOI,INR,1.0,17-Feb-2024 01:11 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,226311.0,Hitech Industries,INR,1.0,17-Feb-2024 02:01 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,226269.0,GLOBAL POWER AND ENGINEERS,INR,1.0,17-Feb-2024 02:47 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,226222.0,triranv associates,INR,1.0,16-Feb-2024 03:53 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,226190.0,RAJMONI CHETIA,INR,1.0,06-Feb-2024 03:58 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,226180.0,SRI PHIJU PEGU,INR,1.0,17-Feb-2024 02:34 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,226043.0,YOGYA PROJECTS,INR,1.0,16-Feb-2024 04:38 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,226020.0,NITUL KONCH,INR,1.0,16-Feb-2024 12:06 PM,Accepted-AOC,Awarded,12-Jul-2024 02:45 PM,,,,,,,,,1.0,L1
