Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_20572_78,2024_PHED_35575_5,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,20-Jan-2024 10:00 AM,19-Feb-2024 03:00 PM,20-Jan-2024 10:00 AM,17-Feb-2024 04:00 PM,NA ,NA ,20-Jan-2024 12:00 PM,17-Feb-2024 04:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,"CHIEF ENGINEER (PHE) WATER, ASSAM","HENGRABARI, GUWAHATI-36",PKG 05 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER NORTH LAKHIMPUR CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 05 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF NORTH LAKHIMPUR CIRCLE,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,NORTH LAKHIMPUR,787001.0,NA ,NA ,NA ,"O/O THE CHIEF ENGINEER (PHE) WATER, ASSAM",No ,No,12-Jul-2024,INR 1,365.0,Debarshi Mahanta,12-Jul-2024 01:08 PM,NORTH_LAKHIMPUR_CIRCLE_Pkg-05_RFP-44_31.pdf (2316.00 KB),1.0,221666.0,BRAHMAPUTRA COMMERCE AND TRADE,INR,1.0,16-Feb-2024 10:41 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,Finance,Opening Summery,10-Jul-2024 01:28 PM,finance_58174.pdf,BOQ Comparative Chart,Chief Engineer,Internal,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,221818.0,BABU DCHAMUAH,INR,1.0,22-Jan-2024 05:29 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,222170.0,Bipul Narzary,INR,1.0,03-Feb-2024 01:57 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,222599.0,CHIRAN KUMAR GOGOI,INR,1.0,06-Feb-2024 02:40 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,223557.0,MAHESH ROY,INR,1.0,24-Jan-2024 04:08 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,223561.0,RIPUN DAS,INR,1.0,20-Jan-2024 07:07 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,223766.0,Kalpana Das,INR,1.0,27-Jan-2024 03:06 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,223768.0,Biplab Das,INR,1.0,14-Feb-2024 07:29 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,224068.0,PANKAJ CHUTIA,INR,1.0,15-Feb-2024 03:47 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,224070.0,Bipul Gogoi,INR,1.0,07-Feb-2024 01:09 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,224205.0,Dipak Doley,INR,1.0,17-Feb-2024 02:45 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,224226.0,PRAFULLA DOLEY,INR,1.0,17-Feb-2024 01:14 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,224412.0,PRIYA GOHAIN,INR,1.0,16-Feb-2024 05:44 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,225176.0,REBAT SONOWAL,INR,1.0,17-Feb-2024 03:22 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,225364.0,RITURAJ BORGOHAIN,INR,1.0,14-Feb-2024 02:55 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,225419.0,Ilakshi Borgohain,INR,1.0,03-Feb-2024 01:39 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,225483.0,DEVAJIT BORAH,INR,1.0,17-Feb-2024 03:12 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,225643.0,Prakash Chetia,INR,1.0,16-Feb-2024 03:48 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,225649.0,DIGANTA SAIKIA,INR,1.0,16-Feb-2024 10:47 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,225849.0,Ambika BAruah,INR,1.0,01-Feb-2024 01:32 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,225851.0,Lakhi Prova Bori,INR,1.0,17-Feb-2024 02:40 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
