Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_20572_78,2024_PHED_35575_6,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,20-Jan-2024 10:00 AM,19-Feb-2024 03:00 PM,20-Jan-2024 10:00 AM,17-Feb-2024 04:00 PM,NA ,NA ,20-Jan-2024 12:00 PM,17-Feb-2024 04:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,"CHIEF ENGINEER (PHE) WATER, ASSAM","HENGRABARI, GUWAHATI-36",PKG 06 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER DIBRUGARH CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 06 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF DIBRUGARH CIRCLE,Please refer Tender documents. ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,DIBRUGARH,786001.0,NA ,NA ,NA ,"O/O THE CHIEF ENGINEER (PHE) WATER, ASSAM",No ,No,12-Jul-2024,INR 1,365.0,Debarshi Mahanta,12-Jul-2024 01:33 PM,DIBRUGARH_CIRCLE_Pkg-06_RFP-44_31.pdf (2859.00 KB),1.0,226365.0,Hitech Industries,INR,1.0,20-Jan-2024 06:35 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,Finance,Opening Summery,10-Jul-2024 01:30 PM,,BOQ Comparative Chart,Chief Engineer,Internal,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,226355.0,NECCON POWER & INFRA LTD,INR,1.0,14-Feb-2024 07:26 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,226270.0,GLOBAL POWER AND ENGINEERS,INR,1.0,17-Feb-2024 01:12 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,226041.0,YOGYA PROJECTS,INR,1.0,17-Feb-2024 03:01 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,226019.0,NITUL KONCH,INR,1.0,16-Feb-2024 03:50 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,225960.0,SSK INDUSTRIES,INR,1.0,06-Feb-2024 04:09 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,225922.0,KRISHNA ENGINEERINGS,INR,1.0,17-Feb-2024 02:37 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,225884.0,Power Tools and Engineering,INR,1.0,16-Feb-2024 04:36 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,225481.0,DEVAJIT BORAH,INR,1.0,16-Feb-2024 12:01 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,224095.0,MEGA DRILLING COMPANY,INR,1.0,16-Feb-2024 03:13 PM,Accepted-AOC,Awarded,12-Jul-2024 01:34 PM,,,,,,,,,1.0,L1
